month,api_client_title,shipping_city,shipping_region,shipping_country,customer_type,product_title,product_type,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_tips,average_order_value
2021-08,Online Store,Pawtucket,Rhode Island,United States,Returning,Tip,,0,0,0,0,0,0,0,0,5,0
2021-08,Online Store,Peoria,Illinois,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-08,Online Store,North Wildwood,New Jersey,United States,First-time,Gourmet Keto Original Beef Jerky,Beef Jerky,1,152.85,0,0,152.85,0,0,152.85,0,152.85
2021-08,Online Store,Mission Viejo,California,United States,Returning,14-Bag ALL FLAVORS Beef Jerky Variety Pack,,1,131.86,-29,0,102.86,0,0,102.86,0,102.86
2021-08,Online Store,Bloomington,Minnesota,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Streetsboro,Ohio,United States,First-time,Roasted Garlic Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Jessup,Maryland,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Spring Valley,California,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Soda Springs,Idaho,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Columbia,Maryland,United States,Returning,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Online Store,Fort Pierce,Florida,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,28.47,-5.7,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Phoenix,Arizona,United States,Returning,SPICY PACK! 8-Bag Spicy Beef Jerky Variety Pack,,1,73.92,0,0,73.92,0,0,73.92,0,73.92
2021-08,Online Store,Canton,Georgia,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Falling Waters,West Virginia,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Arlington,Washington,United States,Returning,Gourmet Keto Original Beef Jerky,Beef Jerky,1,50.95,-10.19,0,40.76,0,0,40.76,0,40.76
2021-08,Online Store,Plainfield,Indiana,United States,First-time,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,28.47,-4.26,0,24.21,0,0,24.21,0,24.21
2021-08,Online Store,Raleigh,North Carolina,United States,Returning,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,28.47,0,0,28.47,0,0,28.47,0,28.47
2021-08,Online Store,Huntington,Indiana,United States,Returning,Slap Yo' Grandma Spicy Beef Jerky INSANELY HOT!!,Beef Jerky,1,17.98,-3.59,0,14.39,0,0,14.39,0,14.39
2021-08,Online Store,Colleyville,Texas,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,2,76.93,-16.25,0,60.68,0,0,60.68,0,30.34
2021-08,Online Store,Bluffton,South Carolina,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,-1.79,0,7.2,0,0,7.2,0,7.2
2021-08,Online Store,North Las Vegas,Nevada,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Palmer,Alaska,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,31.32,-6.27,0,25.05,0,0,25.05,0,25.05
2021-08,Online Store,Covington Township,Pennsylvania,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,62.93,-12.58,0,50.35,0,3.02,53.37,0,53.37
2021-08,Online Store,Romulus,Michigan,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Arcadia,California,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,50.95,0,0,50.95,0,0,50.95,0,50.95
2021-08,Online Store,Gilbert,Arizona,United States,First-time,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Austin,Texas,United States,First-time,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Playa Vista,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Cleveland,Ohio,United States,Returning,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-08,Online Store,Fort Worth,Texas,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,101.9,0,0,101.9,0,0,101.9,0,101.9
2021-08,Online Store,West Sacramento,California,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Knoxville,Tennessee,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-08,Online Store,Rocklin,California,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Moreno Valley,California,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Montrose,Minnesota,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,5.99,0,0,5.99,0,0,5.99,0,5.99
2021-08,Online Store,Santa Rosa,California,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Sanford,North Carolina,United States,First-time,Tip,,0,0,0,0,0,0,0,0,5.13,0
2021-08,Online Store,Chicago,Illinois,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,113.85,0,0,113.85,0,0,113.85,0,113.85
2021-08,Online Store,Newbury Park,California,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Blaine,Minnesota,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,8.99,-1.79,0,7.2,0,0,7.2,0,7.2
2021-08,Online Store,San Antonio,Texas,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Columbus,Ohio,United States,First-time,Original Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Lynnwood,Washington,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,-1.79,0,7.2,0,0,7.2,0,7.2
2021-08,Online Store,Sheldon,Iowa,United States,Returning,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-08,Online Store,Hillsborough,New Jersey,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Fort Worth,Texas,United States,First-time,ZERO SUGAR PACK! 12-Bag Zero-Sugar Beef Jerky Variety Pack,,1,113.88,-22.77,0,91.11,0,0,91.11,0,91.11
2021-08,Online Store,Orange,California,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,22.77,-4.55,0,18.22,0,0,18.22,0,18.22
2021-08,Online Store,Reardan,Washington,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Holiday,Florida,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Sylvania,Ohio,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,2,62.93,-5.4,0,57.53,0,0,57.53,0,28.765
2021-08,Online Store,Frankfort,New York,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Reno,Nevada,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Fountain Hills,Arizona,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,19.98,-4,0,15.98,0,0,15.98,0,15.98
2021-08,Online Store,Brooklyn,New York,United States,First-time,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Online Store,Aliso Viejo,California,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-08,Online Store,Grand Rapids,Michigan,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Allentown,Pennsylvania,United States,First-time,Original Beef Jerky,Beef Jerky,2,17.98,-1.8,0,16.18,0,0.97,17.15,0,8.575
2021-08,Online Store,Leadville,Colorado,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,28.47,0,0,28.47,0,0,28.47,0,28.47
2021-08,Online Store,Gainesville,Georgia,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,-0.45,0,8.54,0,0,8.54,0,8.54
2021-08,Online Store,Neenah,Wisconsin,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Gainesville,Georgia,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,22.77,-2.27,0,20.5,0,0,20.5,0,20.5
2021-08,Online Store,Conway,New Hampshire,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,34.16,-6.83,0,27.33,0,0,27.33,0,27.33
2021-08,Online Store,Apple Valley,California,United States,First-time,14-Bag ALL FLAVORS Beef Jerky Variety Pack,,1,131.86,0,0,131.86,0,0,131.86,0,131.86
2021-08,Online Store,Warren,New Jersey,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,-1.79,0,7.2,0,0,7.2,0,7.2
2021-08,Online Store,San Diego,California,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Indiana,Pennsylvania,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0.54,9.53,0,9.53
2021-08,Online Store,San Diego,California,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Queens,New York,United States,First-time,6-Bag Gourmet Keto Beef Jerky Variety Pack,,1,59.94,0,0,59.94,0,0,59.94,0,59.94
2021-08,Online Store,Honolulu,Hawaii,United States,Returning,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-08,Online Store,Hamden,Connecticut,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Smyrna,Delaware,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,-0.45,0,8.54,0,0,8.54,0,8.54
2021-08,Online Store,Berlin,New Jersey,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-08,Online Store,Ward,Arkansas,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,New Castle,Delaware,United States,First-time,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Seattle,Washington,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,2,31.76,0,0,31.76,0,0,31.76,0,15.88
2021-08,Online Store,Punta Gorda,Florida,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Fremont,California,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Atoka,Tennessee,United States,Returning,6-Bag Gourmet Keto Beef Jerky Variety Pack,,1,119.88,0,0,119.88,0,0,119.88,0,119.88
2021-08,Online Store,Memphis,Tennessee,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Canon City,Colorado,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,-1.49,0,13.5,0,0,13.5,0,13.5
2021-08,Online Store,Morton,Pennsylvania,United States,First-time,,,0,0,0,0,0,5.89,0.35,6.24,0,0
2021-08,Online Store,Palm Beach Gardens,Florida,United States,First-time,6-Bag Gourmet Keto Beef Jerky Variety Pack,,1,59.94,0,0,59.94,0,0,59.94,0,59.94
2021-08,Online Store,Norwalk,Ohio,United States,First-time,,,0,0,0,0,0,9.89,0,9.89,0,0
2021-08,Online Store,Wilmington Island,Georgia,United States,Returning,SPICY PACK! 8-Bag Spicy Beef Jerky Variety Pack,,1,73.92,0,0,73.92,0,0,73.92,0,73.92
2021-08,Online Store,Fort Collins,Colorado,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Brea,California,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,45.54,0,0,45.54,0,0,45.54,0,45.54
2021-08,Online Store,Weston,Massachusetts,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-08,Online Store,Sunnyvale,California,United States,First-time,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,9.99,-1,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Wilmington,Ohio,United States,First-time,Tip,,0,0,0,0,0,0,0,0,4.05,0
2021-08,Online Store,Gansevoort,New York,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,10.99,0,0,10.99,0,0,10.99,0,10.99
2021-08,Online Store,Mannford,Oklahoma,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Prior Lake,Minnesota,United States,Returning,Roasted Garlic Beef Jerky,,1,45.54,0,0,45.54,0,0,45.54,0,45.54
2021-08,Online Store,Pasadena,Maryland,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Portland,Oregon,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Snellville,Georgia,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,26.97,-5.93,0,21.04,0,0,21.04,0,21.04
2021-08,Online Store,Danville,California,United States,First-time,Original Beef Jerky,Beef Jerky,0,0,0,-8.99,-8.99,0,0,-8.99,0,0
2021-08,Online Store,Swan Lake,New York,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Galena,Kansas,United States,First-time,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-08,Online Store,Ronan,Montana,United States,First-time,,,0,0,0,0,0,16.39,0,16.39,0,0
2021-08,Online Store,Danville,Iowa,United States,First-time,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,17.08,0,0,17.08,0,0,17.08,0,17.08
2021-08,Online Store,Aventura,Florida,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,56.05,-5.6,0,50.45,0,0,50.45,0,50.45
2021-08,Online Store,Missouri City,Texas,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,56.94,0,0,56.94,0,0,56.94,0,56.94
2021-08,Online Store,Eagan,Minnesota,United States,First-time,14-Bag ALL FLAVORS Beef Jerky Variety Pack,,1,131.86,0,0,131.86,0,0,131.86,0,131.86
2021-08,Online Store,Thebes,Illinois,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Derby,Connecticut,United States,First-time,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,9.99,-2,0,7.99,0,0,7.99,0,7.99
2021-08,Online Store,Manassas,Virginia,United States,Returning,,,0,0,0,0,0,11.76,0,11.76,0,0
2021-08,Online Store,Roaring Brook Twp,Pennsylvania,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,-1.97,0,7.02,0,0.42,7.44,0,7.44
2021-08,Online Store,Los Angeles,California,United States,First-time,SPICY PACK! 8-Bag Spicy Beef Jerky Variety Pack,,1,73.92,0,0,73.92,0,0,73.92,0,73.92
2021-08,Online Store,Woodbury,Connecticut,United States,Returning,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Portland,Oregon,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,45.54,0,0,45.54,0,0,45.54,0,45.54
2021-08,Online Store,Huntington Beach,California,United States,Returning,Roasted Garlic Beef Jerky,,2,45.54,-4.55,0,40.99,0,0,40.99,0,20.495
2021-08,Online Store,Los Angeles,California,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,-1.97,0,7.02,0,0,7.02,0,7.02
2021-08,Online Store,Huntington Beach,California,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky INSANELY HOT!!,Beef Jerky,1,8.99,-0.45,0,8.54,0,0,8.54,0,8.54
2021-08,Online Store,Marina,California,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Tucson,Arizona,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Los Angeles,California,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,17.98,-3.96,0,14.02,0,0,14.02,0,14.02
2021-08,Online Store,Tucson,Arizona,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,-0.89,0,8.1,0,0,8.1,0,8.1
2021-08,Online Store,Fort Lee,New Jersey,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,"Montgomery City,",Missouri,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Thornton,West Virginia,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Waterbury,Connecticut,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Jamesburg,New Jersey,United States,Returning,Tip,,0,0,0,0,0,0,0,0,4,0
2021-08,Online Store,Grand Junction,Colorado,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Newark,California,United States,First-time,SPICY PACK! 8-Bag Spicy Beef Jerky Variety Pack,,1,73.92,0,0,73.92,0,0,73.92,0,73.92
2021-08,Online Store,Taylors,South Carolina,United States,First-time,Original Beef Jerky,Beef Jerky,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-08,Online Store,Portland,Oregon,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,17.98,-3.59,0,14.39,0,0,14.39,0,14.39
2021-08,Online Store,Riverton,Wyoming,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky INSANELY HOT!!,Beef Jerky,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-08,Online Store,Newark,Ohio,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Nashville,Arkansas,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-08,Online Store,Malden,Massachusetts,United States,Returning,Gourmet Keto Original Beef Jerky,Beef Jerky,1,39.96,-3.99,0,35.97,0,0,35.97,0,35.97
2021-08,Online Store,Billerica,Massachusetts,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,San Leandro,California,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,63.52,0,0,63.52,0,0,63.52,0,63.52
2021-08,Online Store,Palos Heights,Illinois,United States,First-time,Roasted Garlic Beef Jerky,,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Evergreen Park,Illinois,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,40.75,-4.07,0,36.68,0,0,36.68,0,36.68
2021-08,Online Store,Philadelphia,Pennsylvania,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,28.47,0,0,28.47,0,1.71,30.18,0,30.18
2021-08,Online Store,Gardena,California,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,9.99,-2,0,7.99,0,0,7.99,0,7.99
2021-08,Online Store,Cheektowaga,New York,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,29.97,-5.99,0,23.98,0,0,23.98,0,23.98
2021-08,Online Store,Charlotte,North Carolina,United States,Returning,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Gurnee,Illinois,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Lenexa,Kansas,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,22.77,-1.14,0,21.63,0,0,21.63,0,21.63
2021-08,Online Store,Fresh Meadows,New York,United States,First-time,ZERO SUGAR PACK! 12-Bag Zero-Sugar Beef Jerky Variety Pack,,1,113.88,-22.77,0,91.11,0,0,91.11,0,91.11
2021-08,Online Store,Claremore,Oklahoma,United States,Returning,Original Beef Jerky,Beef Jerky,1,45.54,-9.1,0,36.44,0,0,36.44,0,36.44
2021-08,Online Store,Indianapolis,Indiana,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Atlanta,Georgia,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Bensalem,Pennsylvania,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,-1.79,0,7.2,0,0.43,7.63,0,7.63
2021-08,Online Store,San Francisco,California,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Golden,Colorado,United States,Returning,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Battle Creek,Michigan,United States,Returning,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,17.98,-3.6,0,14.38,0,0,14.38,0,14.38
2021-08,Online Store,Aztec,New Mexico,United States,First-time,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Hermosa Beach,California,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,-0.89,0,8.1,0,0,8.1,0,8.1
2021-08,Online Store,Barksdale Air Force Base,Louisiana,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,9.99,-2,0,7.99,0,0,7.99,0,7.99
2021-08,Online Store,Harrisburg,North Carolina,United States,First-time,Tip,,0,0,0,0,0,0,0,0,1.05,0
2021-08,Online Store,San Francisco,California,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Rockwall,Texas,United States,Returning,Roasted Garlic Beef Jerky,,2,35.96,-6.29,0,29.67,0,0,29.67,0,14.835
2021-08,Online Store,Prosper,Texas,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-08,Online Store,Charlestown,Massachusetts,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Bremerton,Washington,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,22.77,-4.56,0,18.21,0,0,18.21,0,18.21
2021-08,Online Store,Kernersville,North Carolina,United States,Returning,Premium Black Truffle Hot Sauce,Sauce,1,14.99,-2.99,0,12,0,0,12,0,12
